X,TMDBID,title,releaseDate,rating,num_rating,stars,star1,star2,star3,star4,star5,director,runtime,genres,production,country,budget,revenue,date,year,Action,Adventure,Animation,Comedy,Crime,Documentary,Drama,Family,Fantasy,Foreign,History,Horror,Music,Mystery,Romance,ScienceFiction,Thriller,War,Western
7524,49009,The Way Back,9/3/10,6.7,185,"['Colin Farrell', 'Dejan Angelov', 'Drago? Bucur', 'Ed Harris', 'Jim Sturgess']",Colin Farrell,Dejan Angelov,Drago? Bucur,Ed Harris,Jim Sturgess,Peter Weir,133,"['Drama', 'Adventure', 'History']",Polish Film Institute,United States of America,30000000,20348249,9/3/10,2010,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
7525,46528,The Warrior's Way,12/2/10,6.5,64,"['Kate Bosworth', 'Jang Dong-gun', 'Geoffrey Rush', 'Danny Huston', 'Ti Lung']",Kate Bosworth,Jang Dong-gun,Geoffrey Rush,Danny Huston,Ti Lung,Sngmoo Lee,100,"['Adventure', 'Fantasy', 'Action', 'Western', 'Thriller']",Boram Entertainment Inc.,New Zealand,42500000,11087569,12/2/10,2010,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE
7527,23047,Season of the Witch,1/7/11,5.2,374,"['Nicolas Cage', 'Ron Perlman', 'Ulrich Thomsen', 'Christopher Lee', 'Fernanda Dorogi']",Nicolas Cage,Ron Perlman,Ulrich Thomsen,Christopher Lee,Fernanda Dorogi,Dominic Sena,95,"['Adventure', 'Fantasy', 'Action']",Atlas Entertainment,United States of America,40000000,88100000,1/7/11,2011,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
7530,49849,Cowboys & Aliens,7/29/11,5.4,1130,"['Daniel Craig', 'Olivia Wilde', 'Harrison Ford', 'Sam Rockwell', 'Paul Dano']",Daniel Craig,Olivia Wilde,Harrison Ford,Sam Rockwell,Paul Dano,Jon Favreau,119,"['Action', 'Science Fiction', 'Thriller', 'Western']",Imagine Entertainment,United States of America,163000000,174822325,7/29/11,2011,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE
7533,44564,The Dilemma,1/13/11,5.2,172,"['Kevin James', 'Vince Vaughn', 'Winona Ryder', 'Jennifer Connelly', 'Queen Latifah']",Kevin James,Vince Vaughn,Winona Ryder,Jennifer Connelly,Queen Latifah,Ron Howard,111,"['Comedy', 'Drama']",Imagine Entertainment,United States of America,70000000,67112664,1/13/11,2011,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
7540,51876,Limitless,3/8/11,7,1982,"['Bradley Cooper', 'Robert De Niro', 'Abbie Cornish', 'Andrew Howard', 'Anna Friel']",Bradley Cooper,Robert De Niro,Abbie Cornish,Andrew Howard,Anna Friel,Neil Burger,105,"['Thriller', 'Mystery', 'Science Fiction']",Rogue Pictures,United States of America,27000000,161849455,3/8/11,2011,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE
7542,43947,I Spit on Your Grave,6/17/10,6.2,218,"['Sarah Butler', 'Daniel Franzese', 'Chad Lindberg', 'Jeff Branson', 'Rodney Eastman']",Sarah Butler,Daniel Franzese,Chad Lindberg,Jeff Branson,Rodney Eastman,Steven R. Monroe,108,"['Thriller', 'Crime', 'Horror']",Anchor Bay Films,United States of America,2000000,572809,6/17/10,2010,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
7546,41630,No Strings Attached,1/12/11,6,661,"['Natalie Portman', 'Ashton Kutcher', 'Greta Gerwig', 'Kevin Kline', 'Olivia Thirlby']",Natalie Portman,Ashton Kutcher,Greta Gerwig,Kevin Kline,Olivia Thirlby,Ivan Reitman,108,"['Comedy', 'Romance']",Paramount Pictures,United States of America,25000000,147780440,1/12/11,2011,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
7548,50348,The Lincoln Lawyer,3/17/11,6.9,474,"['Matthew McConaughey', 'Marisa Tomei', 'Ryan Phillippe', 'William H. Macy', 'Josh Lucas']",Matthew McConaughey,Marisa Tomei,Ryan Phillippe,William H. Macy,Josh Lucas,Brad Furman,119,"['Crime', 'Drama', 'Thriller']",Lakeshore Entertainment,United States of America,40000000,85412898,3/17/11,2011,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
7549,48171,The Rite,1/28/11,5.7,264,"['Anthony Hopkins', ""Colin O'Donoghue"", 'Alice Braga', 'Toby Jones', 'Ciar?n Hinds']",Anthony Hopkins,Colin O'Donoghue,Alice Braga,Toby Jones,Ciar?n Hinds,Mikael H?fstr?m,114,"['Drama', 'Thriller', 'Horror']",New Line Cinema,United States of America,37000000,96047633,1/28/11,2011,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
7552,50217,From Prada to Nada,1/28/11,5.2,37,"['Camilla Belle', 'Alexa PenaVega', 'April Bowlby', 'Wilmer Valderrama', ""Nicholas D'agosto""]",Camilla Belle,Alexa PenaVega,April Bowlby,Wilmer Valderrama,Nicholas D'agosto,Angel Gracia,107,"['Comedy', 'Drama', 'Romance']",Lewis Gilbert Productions,United States of America,93,2500000,1/28/11,2011,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
7553,48138,Unknown,2/16/11,6.3,609,"['Liam Neeson', 'Diane Kruger', 'January Jones', 'Aidan Quinn', 'Bruno Ganz']",Liam Neeson,Diane Kruger,January Jones,Aidan Quinn,Bruno Ganz,Jaume Collet-Serra,113,"['Action', 'Mystery', 'Thriller']",Canal Plus,France,30000000,130786397,2/16/11,2011,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE
7554,48340,Sanctum,2/3/11,5.7,153,"['Ioan Gruffudd', 'Richard Roxburgh', 'Alice Parkinson', 'Daniel Wyllie', 'Allison Cratchley']",Ioan Gruffudd,Richard Roxburgh,Alice Parkinson,Daniel Wyllie,Allison Cratchley,Alister Grierson,108,"['Action', 'Thriller']",Universal Pictures,United States of America,30000000,108609310,2/3/11,2011,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
7556,45772,Gnomeo & Juliet,1/13/11,5.7,284,"['James McAvoy', 'Michael Caine', 'Maggie Smith', 'Julie Walters', 'Patrick Stewart']",James McAvoy,Michael Caine,Maggie Smith,Julie Walters,Patrick Stewart,Kelly Asbury,84,"['Animation', 'Family']",Starz Animation,United States of America,36000000,189712432,1/13/11,2011,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
7558,50204,Burke & Hare,10/29/10,6.1,64,"['Simon Pegg', 'Andy Serkis', 'Isla Fisher', 'Tom Wilkinson', 'Tim Curry']",Simon Pegg,Andy Serkis,Isla Fisher,Tom Wilkinson,Tim Curry,John Landis,91,"['Comedy', 'Thriller']",Ealing Studios,United Kingdom,10000000,4349187,10/29/10,2010,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
7561,43552,Vanishing on 7th Street,9/11/10,4.8,71,"['Hayden Christensen', 'Thandie Newton', 'John Leguizamo', 'Neal Huff', 'Jacob Latimore']",Hayden Christensen,Thandie Newton,John Leguizamo,Neal Huff,Jacob Latimore,Brad Anderson,92,"['Drama', 'Horror', 'Mystery', 'Thriller']",Plum Pictures,United States of America,10000000,1068682,9/11/10,2010,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE
7562,39513,Paul,2/14/11,6.4,875,"['Seth Rogen', 'Simon Pegg', 'Nick Frost', 'Jason Bateman', 'Kristen Wiig']",Seth Rogen,Simon Pegg,Nick Frost,Jason Bateman,Kristen Wiig,Greg Mottola,104,"['Adventure', 'Comedy', 'Science Fiction']",Universal Pictures,United States of America,40000000,97552050,2/14/11,2011,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
7569,47327,Drive Angry,2/24/11,5.4,321,"['Nicolas Cage', 'Amber Heard', 'William Fichtner', 'Billy Burke', 'David Morse']",Nicolas Cage,Amber Heard,William Fichtner,Billy Burke,David Morse,Patrick Lussier,105,"['Fantasy', 'Thriller', 'Action', 'Crime']",Summit Entertainment,United States of America,50000000,28931401,2/24/11,2011,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
7570,44896,Rango,3/2/11,6.5,1199,"['Johnny Depp', 'Isla Fisher', 'Ned Beatty', 'Bill Nighy', 'Alfred Molina']",Johnny Depp,Isla Fisher,Ned Beatty,Bill Nighy,Alfred Molina,Gore Verbinski,107,"['Animation', 'Comedy', 'Family', 'Western', 'Adventure']",Paramount Pictures,United States of America,135000000,245724603,3/2/11,2011,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
7571,50725,Take Me Home Tonight,3/4/11,6.4,94,"['Topher Grace', 'Anna Faris', 'Dan Fogler', 'Teresa Palmer', 'Michelle Trachtenberg']",Topher Grace,Anna Faris,Dan Fogler,Teresa Palmer,Michelle Trachtenberg,Michael Dowse,97,['Comedy'],Imagine Entertainment,United States of America,19000000,6928068,3/4/11,2011,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
7572,38050,The Adjustment Bureau,3/3/11,6.4,924,"['Matt Damon', 'Emily Blunt', 'John Slattery', 'Anthony Mackie', 'Lauren Hodges']",Matt Damon,Emily Blunt,John Slattery,Anthony Mackie,Lauren Hodges,George Nolfi,106,"['Thriller', 'Romance', 'Fantasy']",Universal Pictures,United States of America,50200000,127869379,3/3/11,2011,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE
7575,27582,The Mechanic,1/13/11,6.3,517,"['Jason Statham', 'Ben Foster', 'Donald Sutherland', 'Mini Anden', 'Tony Goldwyn']",Jason Statham,Ben Foster,Donald Sutherland,Mini Anden,Tony Goldwyn,Simon West,93,"['Action', 'Thriller', 'Crime']",CBS Films,United States of America,40000000,51070807,1/13/11,2011,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
7576,48988,Hall Pass,2/25/11,5.3,343,"['Owen Wilson', 'Jason Sudeikis', 'Jenna Fischer', 'Christina Applegate', 'Nicky Whelan']",Owen Wilson,Jason Sudeikis,Jenna Fischer,Christina Applegate,Nicky Whelan,Peter Farrelly,105,['Comedy'],New Line Cinema,United States of America,36000000,83160734,2/25/11,2011,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
7577,49494,The Eagle,2/8/11,6,209,"['Channing Tatum', 'Mark Strong', 'Jamie Bell', 'Donald Sutherland', ""Denis O'Hare""]",Channing Tatum,Mark Strong,Jamie Bell,Donald Sutherland,Denis O'Hare,Kevin Macdonald,114,"['Adventure', 'Drama']",Toledo Productions,United States of America,25000000,27122040,2/8/11,2011,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
7578,46529,I Am Number Four,2/15/11,6,849,"['Alex Pettyfer', 'Timothy Olyphant', 'Teresa Palmer', 'Dianna Agron', 'Garrett M. Brown']",Alex Pettyfer,Timothy Olyphant,Teresa Palmer,Dianna Agron,Garrett M. Brown,D.J. Caruso,109,"['Action', 'Thriller', 'Science Fiction', 'Adventure']",DreamWorks SKG,United States of America,50000000,144492830,2/15/11,2011,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
7579,44943,Battle: Los Angeles,3/8/11,5.5,892,"['Aaron Eckhart', 'Ram?n Rodr?guez', 'Will Rothhaar', 'Cory Hardrict', 'Jim Parrack']",Aaron Eckhart,Ram?n Rodr?guez,Will Rothhaar,Cory Hardrict,Jim Parrack,Jonathan Liebesman,116,"['Action', 'Science Fiction']",Columbia Pictures,United States of America,70000000,202466756,3/8/11,2011,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
7582,50321,Mars Needs Moms,3/9/11,5.5,106,"['Seth Green', 'Joan Cusack', 'Dan Fogler', 'Breckin Meyer', 'Elisabeth Harnois']",Seth Green,Joan Cusack,Dan Fogler,Breckin Meyer,Elisabeth Harnois,Simon Wells,88,"['Animation', 'Family', 'Adventure', 'Comedy', 'Science Fiction']",Walt Disney Animation Studios,United States of America,150000000,38992758,3/9/11,2011,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
7589,50546,Just Go with It,2/10/11,6.2,811,"['Jennifer Aniston', 'Adam Sandler', 'Nicole Kidman', 'Bailee Madison', 'Griffin Gluck']",Jennifer Aniston,Adam Sandler,Nicole Kidman,Bailee Madison,Griffin Gluck,Dennis Dugan,117,"['Romance', 'Comedy']",Columbia Pictures,United States of America,80000000,214918407,2/10/11,2011,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
7591,49730,Red Riding Hood,3/11/11,5.6,401,"['Amanda Seyfried', 'Gary Oldman', 'Billy Burke', 'Shiloh Fernandez', 'Max Irons']",Amanda Seyfried,Gary Oldman,Billy Burke,Shiloh Fernandez,Max Irons,Catherine Hardwicke,100,['Thriller'],Appian Way,Canada,42000000,89162162,3/11/11,2011,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
7592,38322,"Big Mommas: Like Father, Like Son",2/16/11,5.5,167,"['Portia Doubleday', 'Martin Lawrence', 'Brandon T. Jackson', 'Mari Morrow', 'Faizon Love']",Portia Doubleday,Martin Lawrence,Brandon T. Jackson,Mari Morrow,Faizon Love,John Whitesell,107,"['Crime', 'Comedy', 'Action']",20th Century Fox,United States of America,32000000,83615414,2/16/11,2011,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
7593,45132,Super,9/9/10,6.7,173,"['Rainn Wilson', 'Ellen Page', 'Liv Tyler', 'Kevin Bacon', 'Gregg Henry']",Rainn Wilson,Ellen Page,Liv Tyler,Kevin Bacon,Gregg Henry,James Gunn,96,"['Comedy', 'Action', 'Drama']",This Is That Productions,United States of America,2500000,324138,9/9/10,2010,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
7594,46146,Troll Hunter,10/29/10,6.7,249,"['Otto Jespersen', 'Hans Morten Hansen', 'Tomas Alf Larsen', 'Johanna M?rck', 'Knut N?rum']",Otto Jespersen,Hans Morten Hansen,Tomas Alf Larsen,Johanna M?rck,Knut N?rum,Andr? ?vredal,103,"['Fantasy', 'Horror']",Filmkameratene A/S,Norway,3500000,4159678,10/29/10,2010,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
7595,45612,Source Code,3/30/11,7,1307,"['Jake Gyllenhaal', 'Michelle Monaghan', 'Vera Farmiga', 'Russell Peters', 'Michael Arden']",Jake Gyllenhaal,Michelle Monaghan,Vera Farmiga,Russell Peters,Michael Arden,Duncan Jones,93,"['Thriller', 'Science Fiction', 'Mystery']",The Mark Gordon Company,Canada,32000000,147332697,3/30/11,2011,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE
7597,23629,Sucker Punch,3/24/11,5.8,828,"['Emily Browning', 'Abbie Cornish', 'Jena Malone', 'Vanessa Hudgens', 'Jamie Chung']",Emily Browning,Abbie Cornish,Jena Malone,Vanessa Hudgens,Jamie Chung,Zack Snyder,110,"['Action', 'Fantasy', 'Thriller']",Legendary Pictures,United States of America,82000000,89792502,3/24/11,2011,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
7603,49018,Insidious,9/13/10,6.7,795,"['Patrick Wilson', 'Rose Byrne', 'Barbara Hershey', 'Leigh Whannell', 'Angus Sampson']",Patrick Wilson,Rose Byrne,Barbara Hershey,Leigh Whannell,Angus Sampson,James Wan,103,"['Horror', 'Thriller']",Alliance Films,United States of America,1500000,97009150,9/13/10,2010,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
7605,49010,Hobo with a Shotgun,5/6/11,5.8,76,"['Rutger Hauer', 'Gregory Smith', 'Robb Wells', 'Brian Downey', 'Molly Dunsworth']",Rutger Hauer,Gregory Smith,Robb Wells,Brian Downey,Molly Dunsworth,Jason Eisener,86,"['Action', 'Comedy', 'Thriller']",Rhombus Media,United States of America,3000000,672648,5/6/11,2011,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
7606,55725,Win Win,3/18/11,6.8,70,"['Paul Giamatti', 'Alex Shaffer', 'Amy Ryan', 'Melanie Lynskey', 'Bobby Cannavale']",Paul Giamatti,Alex Shaffer,Amy Ryan,Melanie Lynskey,Bobby Cannavale,Tom McCarthy,106,['Comedy'],Fox Searchlight Pictures,United States of America,10831173,10654385,3/18/11,2011,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
7608,39356,Boy,2/14/10,7.1,18,"['James Rolleston', 'Craig Hall', 'Taika Waititi', 'Te Aho Aho Eketone-Whitu', 'Ei Kura Albert']",James Rolleston,Craig Hall,Taika Waititi,Te Aho Aho Eketone-Whitu,Ei Kura Albert,Taika Waititi,87,"['Drama', 'Comedy']",New Zealand Film Commission,New Zealand,3,43,2/14/10,2010,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
7609,60307,Diary of a Wimpy Kid: Rodrick Rules,3/25/11,6.4,108,"['Zachary Gordon', 'Devon Bostick', 'Rachael Harris', 'Robert Capron', 'Steve Zahn']",Zachary Gordon,Devon Bostick,Rachael Harris,Robert Capron,Steve Zahn,David Bowers,99,"['Family', 'Comedy']",Fox 2000 Pictures,United States of America,21000000,72417394,3/25/11,2011,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
7610,53172,Henry's Crime,1/14/10,5.7,39,"['Keanu Reeves', 'Vera Farmiga', 'James Caan', 'Judy Greer', 'Fisher Stevens']",Keanu Reeves,Vera Farmiga,James Caan,Judy Greer,Fisher Stevens,Malcolm Venville,108,"['Action', 'Comedy', 'Thriller']",Company Films,United States of America,12000000,204940,1/14/10,2010,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
7611,50359,Hop,3/30/11,5.4,185,"['Russell Brand', 'James Marsden', 'Kaley Cuoco', 'Hank Azaria', 'Elizabeth Perkins']",Russell Brand,James Marsden,Kaley Cuoco,Hank Azaria,Elizabeth Perkins,Tim Hill,95,['Animation'],Universal Pictures,United Kingdom,63000000,183953723,3/30/11,2011,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
7612,58857,13 Assassins,9/9/10,6.9,141,"['K?ji Yakusho', 'Takayuki Yamada', 'Yusuke Iseya', 'Gor? Inagaki', 'Kazue Fukiishi']",K?ji Yakusho,Takayuki Yamada,Yusuke Iseya,Gor? Inagaki,Kazue Fukiishi,Takashi Miike,141,"['Adventure', 'Drama', 'Action']",Toho Company,Japan,6000000,17555141,9/9/10,2010,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
7613,50456,Hanna,4/7/11,6.5,638,"['Saoirse Ronan', 'Eric Bana', 'Cate Blanchett', 'Tom Hollander', 'Vicky Kreips']",Saoirse Ronan,Eric Bana,Cate Blanchett,Tom Hollander,Vicky Kreips,Joe Wright,111,"['Action', 'Thriller', 'Adventure']",Neunte Babelsberg Film,United States of America,30000000,63782078,4/7/11,2011,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
7615,46523,New Kids Turbo,12/9/10,6.5,35,"['Tim Haars', 'Huub Smit', 'Wesley van Gaalen', 'Flip van der Kuil', 'Steffen Haars']",Tim Haars,Huub Smit,Wesley van Gaalen,Flip van der Kuil,Steffen Haars,Flip van der Kuil,84,"['Action', 'Comedy']",Comedy Central,Netherlands,1500000,8786756,12/9/10,2010,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
7617,49012,Arthur,4/8/11,5.3,146,"['Russell Brand', 'Helen Mirren', 'Greta Gerwig', 'Jennifer Garner', 'Geraldine James']",Russell Brand,Helen Mirren,Greta Gerwig,Jennifer Garner,Geraldine James,Jason Winer,110,"['Comedy', 'Romance']",Warner Bros.,United States of America,40000000,45735397,4/8/11,2011,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
7618,41446,Scream 4,4/11/11,6.1,399,"['Emma Roberts', 'Hayden Panettiere', 'Adam Brody', 'Courteney Cox', 'Rory Culkin']",Emma Roberts,Hayden Panettiere,Adam Brody,Courteney Cox,Rory Culkin,Wes Craven,111,"['Horror', 'Mystery']",Dimension Films,United States of America,40000000,97138686,4/11/11,2011,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
7619,46195,Rio,4/3/11,6.5,1338,"['Jesse Eisenberg', 'Anne Hathaway', 'Leslie Mann', 'Jane Lynch', 'Will.i.am']",Jesse Eisenberg,Anne Hathaway,Leslie Mann,Jane Lynch,Will.i.am,Carlos Saldanha,96,"['Animation', 'Adventure', 'Comedy', 'Family']",Blue Sky Studios,United States of America,90000000,484635760,4/3/11,2011,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
7620,57695,The Princess of Montpensier,11/3/10,5.7,14,"['M?lanie Thierry', 'Lambert Wilson', 'Gaspard Ulliel', 'Gr?goire Leprince-Ringuet', 'Rapha?l Personnaz']",M?lanie Thierry,Lambert Wilson,Gaspard Ulliel,Gr?goire Leprince-Ringuet,Rapha?l Personnaz,Bertrand Tavernier,139,"['Action', 'Drama', 'History', 'Romance']",Paradis Films,France,14734000,6775121,11/3/10,2010,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
7621,62215,Melancholia,5/26/11,6.8,359,"['Kirsten Dunst', 'Charlotte Gainsbourg', 'Kiefer Sutherland', 'Charlotte Rampling', 'John Hurt']",Kirsten Dunst,Charlotte Gainsbourg,Kiefer Sutherland,Charlotte Rampling,John Hurt,Lars von Trier,136,"['Drama', 'Science Fiction']",Zentropa Entertainments,Denmark,7400000,3029870,5/26/11,2011,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
